,id.row,row.order,disease,multi.disease.flag,geocode.flag,country..source.,region..source.,affected.locations,years,date,cases..total.,cases..human.,cases..animal.,deaths..total.,deaths..human.,deaths..animal.,population,source,notes,setting,clinical,pathogen,lon,lat
5792,5792,17314,salmonellosis,0,0,usa,New Hampshire,,2009,,133,133,,,,,,food,Outbreak was associated with a contaminated food blender used to prepare pudding.,camp,,Enteritidis,-71.5723953,43.1938516
5793,5793,17315,salmonellosis,0,0,usa,30 states,,2009,,165,,,,,,,poultry,Outbreak involved 30 states.,,,,-95.712891,37.09024
5794,5794,17316,salmonellosis,0,0,usa,multiple locations,,2009,,50,,,,,,,sprouts,"Outbreak in Kansas, Nebraska, South Dakota, Iowa, and Missouri.",,,Saintpaul,-95.712891,37.09024
5795,5795,,salmonellosis,0,0,usa,Kansas,,2009,,,,,,,,,sprouts,"""",,,Saintpaul,-98.4842465,39.011902
5796,5796,,salmonellosis,0,0,usa,Nebraska,,2009,,,,,,,,,sprouts,"""",,,Saintpaul,-99.9018131,41.4925374
5797,5797,,salmonellosis,0,0,usa,South Dakota,,2009,,,,,,,,,sprouts,"""",,,Saintpaul,-99.9018131,43.9695148
5798,5798,,salmonellosis,0,0,usa,Iowa,,2009,,,,,,,,,sprouts,"""",,,Saintpaul,-93.097702,41.8780025
5799,5799,,salmonellosis,0,0,usa,Missouri,,2009,,,,,,,,,sprouts,"""",,,Saintpaul,-91.8318334,37.9642529
5800,5800,17317,salmonellosis,0,0,usa,multiple locations (?),,2009,,42,42,,,,,,,Outbreak ascribed to contaminated white and black pepper.,,,Rissen,-95.712891,37.09024
5801,5801,17318,salmonellosis,0,0,usa,,,2009 - 2010,,272,272,,,,,,vegetable - peppers,Outbreak associated with contaminated black and red pepper.,,,Montevideo,-95.712891,37.09024
5802,5802,17319,salmonellosis,0,0,usa,Utah,,2009 - 2011,,2100,2100,,,,,,cheese,Outbreak related to home-made queso fresco.,,,Newport,-111.0937311,39.3209801
5803,5803,17320,salmonellosis,0,0,usa,Minnesota,,2009,,3,3,,,,,,reptile - dragons,Outbreak related to bearded dragons owned by a food preparer who had worked at a potluck dinner in Minnesota.,dinner,,,-94.6858998,46.729553
5804,5804,17321,salmonellosis,0,0,usa,Illinois,,2010,,71,,,,,,,,,restaurant,,Hvittingfoss,-89.3985283,40.6331249
5805,5805,17322,salmonellosis,0,0,usa,multiple states,,2010,,2403,,,,,,,eggs,Outbreak involving multiple states was related to ingestion of contaminated eggs. Over 500 million eggs were recalled.,,,,-95.712891,37.09024
5806,5806,17323,salmonellosis,0,0,usa,Hawaii,,2010,,10,10,,,,,,fish - tuna,Outbreak related to ingestion of raw ahi tuna.,,,Paratyphi B,-157.8615682,21.3155434
5807,5807,17324,salmonellosis,0,0,usa,38 states,,2010 - 2011,,109,109,,,,,,,Outbreak involving 38 states was associated with sources in clinical and research laboratories.,,,Typhimurium,-95.712891,37.09024
5808,5808,17325,salmonellosis,0,0,usa,multiple states,,2010 - 2011,,,,,,,,,poultry,Outbreak involving multiple states was associated with ingestion of contaminated poultry.,,,Schwarzengrund,-95.712891,37.09024
5809,5809,17326,salmonellosis,0,0,usa,Utah,,2010,,10,,,,,,,milk,,,,Newport,-111.0937311,39.3209801
5810,5810,17327,salmonellosis,0,0,usa,multiple states,,2010 - 2011,,12,12,,,,,,poultry - turkey,Outbreak involving multiple states was related to consumption of contaminated turkey burgers.,,,Hadar,-95.712891,37.09024
5811,5811,17328,salmonellosis,0,0,usa,18 states,,2010,,44,44,,,,,,poultry - chicken,Outbreak involving 18 states was associated with frozen meals containing contaminated chicken.,,,Chester,-95.712891,37.09024
5812,5812,17329,salmonellosis,0,0,usa,Ohio,,2010,,64,64,,,,,,meat - pork,Outbreak associated with contaminated pulled pork served at a church festival.,religious event / celebration,,Typhimurium,-82.907123,40.4172871
5813,5813,17330,salmonellosis,0,0,usa,15 states,,2010 - 2011,,112,112,,,,,,sprouts,Outbreak in 15 states was ascribed to contaminated alfalfa sprouts.,,,"enterica serotype I 4,5,12,i-",-95.712891,37.09024
5814,5814,17331,salmonellosis,0,0,usa,Illinois,,2010,,6,,,,,,,vegetable - pickles,,,,,-89.3985283,40.6331249
5815,5815,17332,salmonellosis,0,0,usa,multiple states,,2010,,155,155,,,,,,food,Outbreak of Salmonella Hartford (75 cases) and Salmonella Baildon (80 cases) infections involving multiple states was associated with a fast-food chain.,,,multiple,-95.712891,37.09024
5816,5816,17334,salmonellosis,0,0,usa,17 states,,2010,,37,37,,,,,,food,Outbreak involving 17 states was associated with frozen entrees.,,,Chester,-95.712891,37.09024
5817,5817,17335,salmonellosis,0,0,usa,Minnesota,,2010,,6,,,,,,,fruit - blueberries,,,,Newport,-94.6858998,46.729553
5818,5818,17336,salmonellosis,0,0,usa,11 states,,2010,,35,35,,,,,,sprouts,Outbreak in 11 states was ascribed to contaminated alfalfa sprouts.,,,Newport,-95.712891,37.09024
5819,5819,17337,salmonellosis,0,0,usa,Tennessee,,2010*,,,,,,,,,water,,,,"enterica serotype I 4,[5],12:i:-",-86.5804473,35.5174913
5820,5820,17338,salmonellosis,0,0,usa,Colorado,,2010,,28,,,,,,,eggs,,restaurant,,,-105.7820674,39.5500507
5821,5821,17339,salmonellosis,0,0,usa,multiple locations,,2010,,,,,,,,,,"Outbreak in Iowa, Nebraska, and Oklahoma.",,,,-95.712891,37.09024
5822,5822,,salmonellosis,0,0,usa,Iowa,,2010,,,,,,,,,,"""",,,,-93.097702,41.8780025
5823,5823,,salmonellosis,0,0,usa,Nebraska,,2010,,,,,,,,,,"""",,,,-99.9018131,41.4925374
5824,5824,,salmonellosis,0,0,usa,Oklahoma,,2010,,,,,,,,,,"""",,,,-97.092877,35.0077519
5825,5825,17340,salmonellosis,0,0,usa,multiple locations,,2011,,14,,,0,,,,meat - beef,"Outbreak in Maine, New York, New Hampshire, and Vermont.",,,Typhimurium,-95.712891,37.09024
5826,5826,,salmonellosis,0,0,usa,Maine,,2011,,,,,,,,,meat - beef,"""",,,Typhimurium,-69.4454689,45.253783
5827,5827,,salmonellosis,0,0,usa,New York,,2011,,,,,,,,,meat - beef,"""",,,Typhimurium,-74.0059728,40.7127753
5828,5828,,salmonellosis,0,0,usa,New Hampshire,,2011,,,,,,,,,meat - beef,"""",,,Typhimurium,-71.5723953,43.1938516
5829,5829,,salmonellosis,0,0,usa,Vermont,,2011,,,,,,,,,meat - beef,"""",,,Typhimurium,-72.5778415,44.5588028
5830,5830,17341,salmonellosis,0,0,usa,31 states,,2011,,107,107,,,,,,poultry - turkey,Outbreak in 31 states associated with contaminated ground turkey.,,,Heidelberg,-95.712891,37.09024
5831,5831,17342,salmonellosis,0,0,usa,Pennsylvania,,2011,,300,300,,,,,,poultry - chicken,Outbreak in a prison was related to contaminated chicken fajitas.,prison or correctional facility,,,-77.1945247,41.2033216
5832,5832,17343,salmonellosis,0,0,usa,multiple locations,,2011,,179,179,,,,,,poultry - chicken,"Outbreak in New York, New Jersey, Maryland, Ohio, Pennsylvania, and Minnesota associated with contaminated kosher chicken livers.",,,Heidelberg,-95.712891,37.09024
5833,5833,,salmonellosis,0,0,usa,New York,,2011,,,y,,,,,,poultry - chicken,"""",,,Heidelberg,-74.0059728,40.7127753
5834,5834,,salmonellosis,0,0,usa,New Jersey,,2011,,,y,,,,,,poultry - chicken,"""",,,Heidelberg,-74.4056612,40.0583238
5835,5835,,salmonellosis,0,0,usa,Maryland,,2011,,,y,,,,,,poultry - chicken,"""",,,Heidelberg,-76.6412712,39.0457549
5836,5836,,salmonellosis,0,0,usa,Ohio,,2011,,,y,,,,,,poultry - chicken,"""",,,Heidelberg,-82.907123,40.4172871
5837,5837,,salmonellosis,0,0,usa,Pennsylvania,,2011,,,y,,,,,,poultry - chicken,"""",,,Heidelberg,-77.1945247,41.2033216
5838,5838,,salmonellosis,0,0,usa,Minnesota,,2011,,,y,,,,,,poultry - chicken,"""",,,Heidelberg,-94.6858998,46.729553
5839,5839,17345,salmonellosis,0,0,usa,Rhode Island,,2011,,66,66,,2,2,,,eggs,Outbreak associated with consumption of egg-based zeppoles (Italian pastry).,,,,-71.4774291,41.5800945
5840,5840,17346,salmonellosis,0,0,usa,20+ states,,2011,,65,,,,,,,poultry - live,Outbreaks of Salmonella serotype Altona infection (65 cases in 20 states) and Salmonella serotype Johannesburg infection (27 cases in 15 states) were associated with contact with chicks and ducklings.,,,multiple,-95.712891,37.09024
5841,5841,17347,salmonellosis,0,0,usa,multiple locations (?),,2011,,9,9,,,,,,hummus,Outbreak associated with ingestion of hummus and tahini.,,,Bovismorbificans,-95.712891,37.09024
5842,5842,17349,salmonellosis,0,0,usa,22 states,,2011 - 2012,,46,,,,,,,pet food,Outbreak involving 22 states was associated with contact with rodents supplied as feed for reptiles.,,,"enterica serotype 4,[5],12:I",-95.712891,37.09024
5843,5843,17350,salmonellosis,0,0,usa,5 states,,2011,,21,,,0,,,,sprouts,Outbreak involved 5 states.,,,,-95.712891,37.09024
5844,5844,17352,salmonellosis,0,0,usa,12 states,,2011 - 2013,,26,,,1,,,,animal contact,"Outbreak in 12 states, associated with contact with live hedgehogs.",,,Typhimurium,-95.712891,37.09024
5845,5845,17353,salmonellosis,0,0,usa,41 states,,2011 - 2013,,473,,,,,,,reptile - turtle,"8 outbreaks in 41 states, associated with small turtles.",,,,-95.712891,37.09024
5846,5846,17355,salmonellosis,0,0,usa,Minnesota,,2011,,6,,,,,,,eggs,,,,,-94.6858998,46.729553
5847,5847,17356,salmonellosis,0,0,usa,Michigan,,2012,,50,,,,,,,,,prison or correctional facility,,,-85.6023643,44.3148443
5848,5848,17357,salmonellosis,0,0,usa,Nebraska,,2012,,17,,,,,,,,,rehabilitation center,,,-99.9018131,41.4925374
5849,5849,17358,salmonellosis,0,0,usa,California,,2012,,19,19,,,,,,food,Outbreak was associated with a food handler working in two restaurants.,restaurant,,Typhimurium,-119.4179324,36.778261
5850,5850,17359,salmonellosis,0,0,usa,Minnesota,,2012,,,y,,,,,,poultry - turkey,Outbreak associated with contaminated turkey jerky.,,,,-94.6858998,46.729553
5851,5851,17360,salmonellosis,0,0,usa,Tennessee,,2012,,50,,,,,,,,,,,,-86.5804473,35.5174913
5852,5852,17361,salmonellosis,0,0,usa,Arkansas,,2012,,528,528,,,,,,,2 outbreaks among prisons ascribed to contaminated chicken salad and other foods.,prison or correctional facility,,,-91.8318334,35.20105
5853,5853,17362,salmonellosis,0,0,usa,11 states,,2012,,37,,,,,,,poultry - live,Outbreak in 11 states.,,,Hadar,-95.712891,37.09024
5854,5854,17363,salmonellosis,0,0,usa,Connecticut,,2012,,21,,,,,,,eggs,,long-term care facility,,Enteritidis,-73.087749,41.6032207
5855,5855,17364,salmonellosis,0,1,usa / puertorico,,,2012 - 2014,,634,634,,,,,,poultry - chicken,Outbreak of 634 cases in 29 states and Puerto Rico. 15.35 tons of chicken products were recalled.,,,Heidelberg,NA,NA
5856,5856,,salmonellosis,0,0,usa,29 states,,2012 - 2014,,,y,,,,,,poultry - chicken,"""",,,Heidelberg,-95.712891,37.09024
5857,5857,,salmonellosis,0,0,puertorico,,,2012 - 2014,,,y,,,,,,poultry - chicken,"""",,,Heidelberg,-66.590149,18.220833
5858,5858,17365,salmonellosis,0,0,usa,30 states,,2012,,168,168,,,,,,reptile - turtle,"Outbreak in 30 states of Salmonella Sandiego, Pomona, and Poona infections were associated with pet turtle contact.",,,multiple,-95.712891,37.09024
5859,5859,17366,salmonellosis,0,0,usa,multiple locations (?),,2012 - 2013,,26,,,,,,,poultry - live,,,,Braenderup,-95.712891,37.09024
5860,5860,17367,salmonellosis,0,0,usa,Louisiana,,2012 - 2013,,6,,,,,,,,,,,Uganda,-91.9623327,30.9842977
5861,5861,17368,salmonellosis,0,0,usa,Texas,,2012,,70,,,,,,,,,prison or correctional facility,,,-99.9018131,31.9685988
5862,5862,17369,salmonellosis,0,0,usa,22 states,,2012,,204,204,,2,2,,,fruit - canteloupe,Outbreak involving 22 states was associated with contaminated cantaloupe grown in Indiana.,,,Typhimurium,-95.712891,37.09024
5863,5863,17371,salmonellosis,0,0,usa,Arkansas,,2012,,350,350,,,,,,,"Outbreak in an Arkansas prison was caused by contaminated chicken salad. Multiple species of Salmonella were involved, including Anatum, Cerro, Newport, Mbandaka, Heidelberg, and Braenderup.",prison or correctional facility,,multiple,-91.8318334,35.20105
5864,5864,17374,salmonellosis,0,0,usa,multiple locations (?),,2012,,132,,,,,,,reptile - turtle,,,,Paratyphi B,-95.712891,37.09024
5865,5865,17375,salmonellosis,0,0,usa,North Carolina,,2012,,27,,,,,,,,,,,Paratyphi B,-79.0192997,35.7595731
5866,5866,17376,salmonellosis,0,0,usa,20 states,,2012,,42,,,,,,,peanuts,Outbreak in 20 states.,,,Bredeney,-95.712891,37.09024
5867,5867,17377,salmonellosis,0,0,usa,10 states,,2012,,68,68,,,,,,food,"Outbreak in 10 states, associated with a chain of Mexican fast food restaurants.",restaurant,,Enteritidis,-95.712891,37.09024
5868,5868,17379,salmonellosis,0,0,usa,27 states,,2012,,195,195,,,,,,poultry - live,"Outbreak in 27 states of Salmonella Infantis, Salmonella Newport, and Salmonella Lille infection was associated with contact with chicks and ducklings from a mail-order hatchery in Ohio.",,,multiple,-95.712891,37.09024
5869,5869,17380,salmonellosis,0,0,usa,8 states,,2012,,40,40,,,,,,meat - beef,"Outbreak in 8 states. 29,339 pounds of the product were recalled by the distributor (in Pennsylvania).",,,Enteritidis,-95.712891,37.09024
5870,5870,17381,salmonellosis,0,0,usa,multiple locations (?),,2012,,,,,,,,,poultry,,,,Schwarzengrund,-95.712891,37.09024
5871,5871,17382,salmonellosis,0,0,usa,multiple states,,2012,,,y,,,,,,sprouts,Outbreak in multiple states was associated with contaminated alfalfa sprouts.,,,Cubana,-95.712891,37.09024
5872,5872,17383,salmonellosis,0,0,usa,California,,2012,,2,,,,,,,,,neonatal care unit,,,-119.4179324,36.778261
5873,5873,17384,salmonellosis,0,0,usa,Minnesota,,2012,,3,,,,,,,,,restaurant,,Montevideo,-94.6858998,46.729553
5874,5874,17386,salmonellosis,0,0,usa,30 states,,2013,,155,,,0,,,,poultry - live,"Outbreaks due to serotypes Infantis, Newport, and Mbandaka reported in 30 states.",,,multiple,-95.712891,37.09024
5875,5875,17387,salmonellosis,0,0,usa,North Carolina,,2013,,54,,,,,,,,,barbecue,,,-79.0192997,35.7595731
5876,5876,17388,salmonellosis,0,0,usa,Minnesota,,2013,,25,,,,,,,cheese,,,,,-94.6858998,46.729553
5877,5877,17389,salmonellosis,0,0,usa,multiple locations,,2013,,14,14,,,,,,nuts,"Outbreak in California, Nevada, and Wyoming was associated with ingestion of contaminated cashew nut spread.",,,Stanley,-95.712891,37.09024
5878,5878,,salmonellosis,0,0,usa,California,,2013,,,y,,,,,,nuts,"""",,,Stanley,-119.4179324,36.778261
5879,5879,,salmonellosis,0,0,usa,Nevada,,2013,,,y,,,,,,nuts,"""",,,Stanley,-116.419389,38.8026097
5880,5880,,salmonellosis,0,0,usa,Wyoming,,2013,,,y,,,,,,nuts,"""",,,Stanley,-107.2902839,43.0759678
5881,5881,17390,salmonellosis,0,0,usa,Minnesota,,2013,,2,,,,,,,mice,Outbreak associated with occupational contact with frozen mice used to feed snakes.,,,"enterica serotype I 4,12:i:1,2",-94.6858998,46.729553
5882,5882,17391,salmonellosis,0,0,usa,California,??,2013 - 2014,,152,,,,,,,poultry - chicken,Outbreak traced to a poultry supplier in California.,,,Heidelberg,-119.4179324,36.778261
5883,5883,17392,salmonellosis,0,0,usa,40 states,,2013,,391,,,0,,,,reptile - turtle,"Outbreak involved serotypes Sandiego, Newport, Pomona, and Poona - with cases in 40 states.",,,multiple,-95.712891,37.09024
5884,5884,17394,salmonellosis,0,0,usa,34 states,,2013,,224,,,,,,,poultry - live,Outbreak in 34 states.,,,Typhimurium,-95.712891,37.09024
5885,5885,17398,salmonellosis,0,0,usa,North Carolina,,2013,,89,,,,,,,,,restaurant,,,-79.0192997,35.7595731
5886,5886,17399,salmonellosis,0,0,usa,Alabama,,2013,,67,,,,,,,,,funeral reception,,Heidelberg,-86.902298,32.3182314
5887,5887,17400,salmonellosis,0,0,usa,New Hampshire,,2013,,43,,,,,,,poultry - chicken,Outbreak associated with ingestion of chicken jerky used as pet food.,,,,-71.5723953,43.1938516
5888,5888,17402,salmonellosis,0,0,usa,multiple locations (?),,2013,,15,15,,,,,,,Outbreak associated with contaminated cashew cheese products.,,,,-95.712891,37.09024
5889,5889,17403,salmonellosis,0,0,usa,Nevada,,2013,,94,,,,,,,,,restaurant,,,-116.419389,38.8026097
5890,5890,17404,salmonellosis,0,0,usa,Minnesota,,2013,,81,81,,,,,,meat - guinea pig,Outbreak associated with consumption of a guinea pig (Cavia porcellus) dish sold at a street fair.,street fair,,,-94.6858998,46.729553
5891,5891,17405,salmonellosis,0,0,usa,Alabama,,2013,,45,45,,,,,,,Outbreak associated with a fundraising dinner.,social event,,,-86.902298,32.3182314
5892,5892,17406,salmonellosis,0,0,usa,Minnesota,,2014,,36,36,,,,,,poultry - chicken,Outbreak associated with dinner rolls that had been cross-contaminated by chicken.,restaurant,,,-94.6858998,46.729553
5893,5893,17409,salmonellosis,0,0,usa,North Carolina,,2014,,70,70,,,,,,meat - pork,Outbreak associated with pulled pork served at a church convention.,religious event / celebration,,,-79.0192997,35.7595731
5894,5894,17410,salmonellosis,0,0,usa,18 states,,2014,,37,,,,,,,feeder rodents,Outbreak in 18 states was associated with contaminated frozen feeder rodents.,,,Typhimurium,-95.712891,37.09024
5895,5895,17411,salmonellosis,0,0,usa,13 states,,2014,,41,,,,,,,,Outbreak in 13 states was associated with a laboratory-associated Salmonella strain.,,,Typhimurium,-95.712891,37.09024
5896,5896,17412,salmonellosis,0,0,usa,multiple locations (?),,2014,,275,,,,,,,vegetable - cucumbers,,,,Newport,-95.712891,37.09024
5897,5897,17413,salmonellosis,0,0,usa,Illinois,,2014,,100,,,,,,,cheese,,,,,-89.3985283,40.6331249
5898,5898,17414,salmonellosis,0,0,usa,43 states,,2014,,363,,,,,,,poultry - live,"Outbreak in 43 states due to Salmonella Infantis, Salmonella Hadar, and Salmonella Newport.",,,multiple,-95.712891,37.09024
5899,5899,17416,salmonellosis,0,0,usa,Massachusetts,,2014,,19,,,,,,,,,restaurant,,,-71.3824374,42.4072107
5900,5900,17417,salmonellosis,0,0,usa,multiple states,,2014,,,,,,,,,reptile - turtle,Outbreak in multiple states.,,,Poona,-95.712891,37.09024
5901,5901,17418,salmonellosis,0,0,usa,North Carolina,,2014,,7,7,,,,,,,Outbreak associated with a Church meeting.,religious event / celebration,,,-79.0192997,35.7595731
5902,5902,17419,salmonellosis,0,0,usa,35 states,,2014,,150,,,,,,,reptile - dragons,Outbreak of Salmonella enterica serotypes Cotham and Kisarawe infections in 35 states was associated with pet bearded dragons (Pogona sp.).,,,multiple,-95.712891,37.09024
5903,5903,17420,salmonellosis,0,0,usa,Minnesota,,2014,,6,6,,,,,,poultry - chicken,Outbreak associated with frozen chicken Kiev.,,,,-94.6858998,46.729553
5904,5904,17422,salmonellosis,0,0,usa,multiple locations (?),,2014*,,10,,,,,,,guinea pig,,,,Enteritidis,-95.712891,37.09024
5905,5905,17423,salmonellosis,0,0,usa,"Washington, D.C.",11 states,2015,,159,159,,,,,,truffle oil,"Outbreak included 159 patients in 11 states, who had eaten at a restaurant in Washington, D.C.",restaurant,,Enteritidis,-77.0368707,38.9071923
5906,5906,17424,salmonellosis,0,0,usa,Michigan,,2015,,20,20,,,,,,rat,Outbreak ascribed to use of a contaminated intraoperative transesophageal probe.,hospital,,Isangi,-85.6023643,44.3148443
5907,5907,17425,salmonellosis,0,0,usa,16 states,,2015,,20,,,,,,,reptile - gecko,Outbreak in 16 states associated with exposure to crested geckos.,,,Muenchen,-95.712891,37.09024
5908,5908,17426,salmonellosis,0,0,usa,multiple locations (?),,2015,,6,6,,,,,,poultry - chicken,"Outbreak associated with contaminated frozen stuffed chicken, and resulted in the recall of 1.7 million pounds of the product.",,,,-95.712891,37.09024
5909,5909,17428,salmonellosis,0,0,usa,Arizona,,2015,,240,,,,,,,salad,,prison or correctional facility,,,-111.0937311,34.0489281
5910,5910,17430,salmonellosis,0,0,usa,Tennessee,,2015*,,23,23,,,,,,poultry - chicken,Outbreak at a correctional facility was associated with contaminated mechanically-separated chicken.,prison or correctional facility,,Heidelberg,-86.5804473,35.5174913
5911,5911,17431,salmonellosis,0,0,usa,California,,2015 - 2016,,50,,,,,,,cheese,,,,,-119.4179324,36.778261
5912,5912,17432,salmonellosis,0,0,usa,North Carolina,,2015,,280,280,,1,1,,,,Outbreak associated with a barbecue dish.,restaurant,,Typhimurium,-79.0192997,35.7595731
5913,5913,17433,salmonellosis,0,0,usa,16 states,,2015,,51,,,,,,,reptile - turtle,Outbreaks in 16 states of infection by Salmonella serotypes Poona and Sandiego.,,,multiple,-95.712891,37.09024
5914,5914,17434,salmonellosis,0,0,usa,9 states,,2015,,11,11,,,,,,,Outbreak in 9 states associated with contaminated raw nut butter.,,,Paratyphi B,-95.712891,37.09024
5915,5915,17435,salmonellosis,0,0,usa,Washington,,2015,,134,,,,,,,meat - pork,,,,"enterica serotype I 4,[5],12:i",-120.7401385,47.7510741
5916,5916,17436,salmonellosis,0,0,usa,Michigan (Detroit),,2015,,14,,,,,,,,,hospital,,,-83.0457538,42.331427
5917,5917,17437,salmonellosis,0,0,usa,Wisconsin,,2015,,60,60,,,,,,food,Outbreak associated with consumption of pre-cooked food.,,,,-88.7878678,43.7844397
5918,5918,17438,salmonellosis,0,0,usa,Idaho,,2015,,300,300,,,,,,,"Outbreak associated with a ""deli coop.""",,,,-114.7420408,44.0682019
